month,state,handgun,long_gun,other,multiple,year
11,hawaii,0.0,0.0,,0,2007
11,idaho,1532.0,4578.0,,90,2007
11,illinois,5377.0,11499.0,,336,2007
11,indiana,6508.0,14549.0,,266,2007
11,iowa,33.0,6855.0,,6,2007
11,kansas,3038.0,8267.0,,262,2007
11,kentucky,6122.0,13173.0,,502,2007
11,louisiana,5545.0,16178.0,,291,2007
11,maine,1083.0,3562.0,,58,2007
11,maryland,1763.0,6045.0,,6,2007
11,massachusetts,1748.0,1861.0,,71,2007
11,michigan,1843.0,19169.0,,62,2007
11,minnesota,2984.0,11054.0,,135,2007
11,mississippi,3319.0,16248.0,,221,2007
11,missouri,8292.0,15950.0,,361,2007
11,montana,1358.0,4039.0,,124,2007
11,nebraska,0.0,4077.0,,0,2007
11,nevada,2179.0,2663.0,,117,2007
11,new_hampshire,1546.0,2592.0,,8,2007
11,new_jersey,1239.0,2511.0,,35,2007
11,new_mexico,2563.0,4108.0,,167,2007
11,new_york,2934.0,16062.0,,59,2007
11,north_carolina,209.0,18387.0,,111,2007
11,north_dakota,453.0,3294.0,,26,2007
11,ohio,10308.0,23350.0,,618,2007
11,oklahoma,4681.0,10130.0,,474,2007
11,oregon,5000.0,8646.0,,281,2007
11,pennsylvania,0.0,55498.0,,144,2007
11,rhode_island,334.0,492.0,,91,2007
11,south_carolina,3898.0,7987.0,,156,2007
11,south_dakota,728.0,4620.0,,52,2007
11,tennessee,9250.0,15432.0,,475,2007
11,texas,19042.0,37621.0,,1299,2007
11,utah,2539.0,6139.0,,112,2007
11,vermont,452.0,1480.0,,24,2007
11,virginia,8729.0,15816.0,,281,2007
11,washington,6612.0,9469.0,,289,2007
11,west_virginia,2583.0,9690.0,,231,2007
11,wisconsin,3399.0,16032.0,,7,2007
11,wyoming,908.0,2202.0,,57,2007
10,alabama,6484.0,10262.0,,338,2007
10,alaska,1589.0,2778.0,,129,2007
10,arizona,5171.0,5736.0,,251,2007
10,arkansas,2845.0,8662.0,,295,2007
10,california,15250.0,15040.0,,0,2007
10,colorado,6768.0,11167.0,,1726,2007
10,connecticut,2958.0,3131.0,,61,2007
10,delaware,501.0,886.0,,20,2007
10,florida,18709.0,15066.0,,725,2007
10,georgia,5810.0,11085.0,,295,2007
10,hawaii,0.0,0.0,,0,2007
10,idaho,1457.0,4742.0,,105,2007
10,illinois,5503.0,9571.0,,282,2007
10,indiana,5491.0,9858.0,,289,2007
10,iowa,14.0,5261.0,,3,2007
10,kansas,3280.0,6405.0,,196,2007
10,kentucky,5768.0,10749.0,,488,2007
10,louisiana,6113.0,13402.0,,283,2007
10,maine,1414.0,5843.0,,121,2007
10,maryland,1943.0,4589.0,,6,2007
10,massachusetts,1769.0,1738.0,,59,2007
10,michigan,1901.0,15839.0,,60,2007
10,minnesota,3438.0,18622.0,,144,2007
10,mississippi,3378.0,9528.0,,191,2007
10,missouri,9728.0,15754.0,,424,2007
10,montana,1484.0,6554.0,,149,2007
10,nebraska,0.0,3664.0,,0,2007
10,nevada,2209.0,2015.0,,120,2007
10,new_hampshire,1580.0,2923.0,,8,2007
10,new_jersey,1303.0,1969.0,,44,2007
10,new_mexico,2730.0,3698.0,,143,2007
10,new_york,3227.0,15540.0,,57,2007
10,north_carolina,194.0,13016.0,,104,2007
10,north_dakota,518.0,5127.0,,23,2007
10,ohio,9598.0,16284.0,,509,2007
10,oklahoma,5318.0,8521.0,,456,2007
10,oregon,4412.0,8032.0,,258,2007
10,pennsylvania,0.0,51900.0,,216,2007
10,rhode_island,377.0,455.0,,79,2007
10,south_carolina,3832.0,5818.0,,135,2007
10,south_dakota,786.0,6571.0,,57,2007
10,tennessee,8917.0,11361.0,,413,2007
10,texas,18392.0,32269.0,,1165,2007
10,utah,2012.0,5083.0,,98,2007
10,vermont,533.0,1696.0,,24,2007
10,virginia,8479.0,11801.0,,293,2007
10,washington,6882.0,9622.0,,334,2007
10,west_virginia,2613.0,7557.0,,234,2007
10,wisconsin,3607.0,16496.0,,2,2007
10,wyoming,785.0,2185.0,,50,2007
9,alabama,6361.0,9837.0,,303,2007
9,alaska,1162.0,2249.0,,71,2007
9,arizona,5468.0,5778.0,,255,2007
9,arkansas,2715.0,7149.0,,212,2007
9,california,14631.0,15650.0,,0,2007
9,colorado,6214.0,9780.0,,1531,2007
9,connecticut,2010.0,2167.0,,35,2007
9,delaware,477.0,702.0,,24,2007
9,florida,17555.0,13315.0,,654,2007
9,georgia,5589.0,8574.0,,328,2007
9,hawaii,0.0,0.0,,0,2007
9,idaho,1679.0,4838.0,,127,2007
9,illinois,4638.0,7590.0,,267,2007
9,indiana,5002.0,8163.0,,239,2007
9,iowa,14.0,3685.0,,2,2007
9,kansas,2878.0,5326.0,,191,2007
9,kentucky,5356.0,8547.0,,418,2007
9,louisiana,5572.0,10055.0,,246,2007
9,maine,1383.0,4066.0,,105,2007
9,maryland,1615.0,3658.0,,7,2007
9,massachusetts,1534.0,1411.0,,50,2007
9,michigan,1685.0,14585.0,,56,2007
9,minnesota,3537.0,16878.0,,167,2007
9,mississippi,3000.0,7143.0,,174,2007
9,missouri,10468.0,11745.0,,396,2007
9,montana,1642.0,5567.0,,164,2007
9,nebraska,0.0,2816.0,,0,2007
9,nevada,2097.0,2165.0,,109,2007
9,new_hampshire,1554.0,2703.0,,16,2007
9,new_jersey,1227.0,1539.0,,39,2007
9,new_mexico,2487.0,3463.0,,130,2007
9,new_york,2992.0,13961.0,,42,2007
9,north_carolina,181.0,11052.0,,93,2007
9,north_dakota,506.0,3729.0,,23,2007
9,ohio,8506.0,14391.0,,441,2007
9,oklahoma,4390.0,6956.0,,391,2007
9,oregon,4751.0,10062.0,,276,2007
9,pennsylvania,0.0,45529.0,,116,2007
9,rhode_island,330.0,404.0,,62,2007
9,south_carolina,3573.0,5140.0,,161,2007
9,south_dakota,831.0,4743.0,,79,2007
9,tennessee,8158.0,9396.0,,369,2007
9,texas,17096.0,33983.0,,1131,2007
9,utah,2132.0,5106.0,,110,2007
9,vermont,565.0,1408.0,,26,2007
9,virginia,11689.0,10323.0,,270,2007
9,washington,5705.0,9207.0,,289,2007
9,west_virginia,2515.0,6045.0,,183,2007
9,wisconsin,3453.0,14404.0,,0,2007
9,wyoming,840.0,2451.0,,79,2007
8,alabama,7155.0,7975.0,,360,2007
8,alaska,1499.0,2713.0,,102,2007
8,arizona,5604.0,6373.0,,278,2007
8,arkansas,2948.0,5478.0,,285,2007
8,california,15483.0,17331.0,,5639,2007
8,colorado,7146.0,9911.0,,1516,2007
8,connecticut,2257.0,2148.0,,53,2007
8,delaware,480.0,658.0,,26,2007
8,florida,19278.0,12899.0,,757,2007
8,georgia,6537.0,8541.0,,280,2007
8,hawaii,0.0,0.0,,0,2007
8,idaho,1601.0,3795.0,,116,2007
8,illinois,5159.0,8193.0,,368,2007
8,indiana,5944.0,8451.0,,254,2007
8,iowa,19.0,2822.0,,1,2007
8,kansas,3155.0,4988.0,,216,2007
8,kentucky,5814.0,8072.0,,465,2007
8,louisiana,5938.0,9086.0,,289,2007
8,maine,1195.0,2669.0,,72,2007
8,maryland,1744.0,3492.0,,5,2007
8,massachusetts,1773.0,1320.0,,84,2007
8,michigan,1929.0,10959.0,,55,2007
8,minnesota,3755.0,12143.0,,156,2007
8,mississippi,3616.0,7109.0,,225,2007
8,missouri,6769.0,11859.0,,243,2007
8,montana,1741.0,4297.0,,162,2007
8,nebraska,3.0,2442.0,,2,2007
8,nevada,2571.0,2157.0,,127,2007
8,new_hampshire,1347.0,1973.0,,23,2007
8,new_jersey,1403.0,1444.0,,50,2007
8,new_mexico,2751.0,3335.0,,144,2007
8,new_york,3181.0,9579.0,,50,2007
8,north_carolina,204.0,10690.0,,98,2007
8,north_dakota,476.0,2425.0,,26,2007
8,ohio,8688.0,11876.0,,387,2007
8,oklahoma,5187.0,7372.0,,436,2007
8,oregon,4530.0,7346.0,,298,2007
8,pennsylvania,0.0,46903.0,,103,2007
8,rhode_island,339.0,368.0,,58,2007
8,south_carolina,3760.0,5010.0,,145,2007
8,south_dakota,827.0,3347.0,,57,2007
8,tennessee,8705.0,9930.0,,442,2007
8,texas,18786.0,33112.0,,1209,2007
8,utah,2098.0,4196.0,,116,2007
8,vermont,530.0,919.0,,26,2007
8,virginia,12187.0,9222.0,,277,2007
8,washington,6214.0,8031.0,,300,2007
8,west_virginia,2770.0,4840.0,,196,2007
8,wisconsin,3331.0,10834.0,,3,2007
8,wyoming,918.0,2052.0,,57,2007
7,alabama,6172.0,5382.0,,329,2007
7,alaska,1367.0,2063.0,,94,2007
7,arizona,5425.0,4623.0,,240,2007
7,arkansas,2915.0,3566.0,,155,2007
7,california,14613.0,13984.0,,28822,2007
7,colorado,6422.0,6769.0,,2269,2007
7,connecticut,2174.0,1709.0,,48,2007
7,delaware,413.0,515.0,,21,2007
7,florida,17668.0,10513.0,,638,2007
7,georgia,5640.0,5370.0,,229,2007
7,hawaii,0.0,0.0,,0,2007
7,idaho,1410.0,2554.0,,89,2007
7,illinois,4348.0,5158.0,,287,2007
7,indiana,4908.0,5919.0,,199,2007
7,iowa,8.0,1634.0,,5,2007
7,kansas,2602.0,2850.0,,147,2007
7,kentucky,5244.0,5737.0,,389,2007
7,louisiana,5982.0,5484.0,,208,2007
7,maine,1070.0,1928.0,,88,2007
7,maryland,1653.0,2501.0,,7,2007
7,massachusetts,1516.0,1003.0,,48,2007
7,michigan,1732.0,7462.0,,40,2007
7,minnesota,2750.0,6039.0,,115,2007
7,mississippi,3376.0,4276.0,,169,2007
7,missouri,3701.0,7137.0,,141,2007
7,montana,1467.0,2779.0,,113,2007
7,nebraska,0.0,1393.0,,1,2007
7,nevada,2110.0,1544.0,,92,2007
7,new_hampshire,1325.0,1575.0,,6,2007
7,new_jersey,1303.0,1191.0,,39,2007
7,new_mexico,2415.0,2609.0,,138,2007
7,new_york,3163.0,7363.0,,47,2007
7,north_carolina,149.0,6783.0,,90,2007
7,north_dakota,390.0,1634.0,,18,2007
7,ohio,8292.0,11280.0,,373,2007
7,oklahoma,4681.0,4677.0,,342,2007
7,oregon,4153.0,5806.0,,256,2007
7,pennsylvania,0.0,38698.0,,85,2007
7,rhode_island,310.0,306.0,,52,2007
7,south_carolina,3334.0,3177.0,,93,2007
7,south_dakota,646.0,1994.0,,42,2007
7,tennessee,8383.0,6746.0,,378,2007
7,texas,17474.0,19767.0,,951,2007
7,utah,1916.0,2931.0,,89,2007
7,vermont,527.0,724.0,,21,2007
7,virginia,8139.0,7588.0,,219,2007
7,washington,5760.0,6002.0,,227,2007
7,west_virginia,2472.0,3667.0,,169,2007
7,wisconsin,2728.0,6362.0,,1,2007
7,wyoming,797.0,1445.0,,47,2007
6,alabama,6828.0,5366.0,,325,2007
6,alaska,1565.0,1791.0,,75,2007
6,arizona,5699.0,4586.0,,256,2007
6,arkansas,2887.0,3371.0,,193,2007
6,california,16526.0,14184.0,,38183,2007
6,colorado,6503.0,7012.0,,1951,2007
6,connecticut,2259.0,1811.0,,45,2007
6,delaware,462.0,508.0,,18,2007
6,florida,19377.0,11646.0,,701,2007
6,georgia,6136.0,4948.0,,267,2007
6,hawaii,0.0,0.0,,0,2007
6,idaho,1643.0,2752.0,,89,2007
6,illinois,4699.0,5062.0,,210,2007
6,indiana,5728.0,5827.0,,217,2007
6,iowa,10.0,1647.0,,1,2007
6,kansas,2980.0,2805.0,,162,2007
6,kentucky,5597.0,5447.0,,386,2007
6,louisiana,6055.0,4729.0,,185,2007
6,maine,1122.0,1695.0,,65,2007
6,maryland,1502.0,2558.0,,11,2007
6,massachusetts,1771.0,1126.0,,58,2007
6,michigan,1732.0,7078.0,,52,2007
6,minnesota,3095.0,5755.0,,122,2007
6,mississippi,3469.0,3481.0,,194,2007
6,missouri,4602.0,7383.0,,179,2007
6,montana,1582.0,3297.0,,123,2007
6,nebraska,1.0,1271.0,,0,2007
6,nevada,2434.0,1863.0,,117,2007
6,new_hampshire,1531.0,1643.0,,1,2007
6,new_jersey,1493.0,1278.0,,59,2007
6,new_mexico,2890.0,2775.0,,145,2007
6,new_york,3245.0,7131.0,,50,2007
6,north_carolina,171.0,7144.0,,107,2007
6,north_dakota,430.0,1466.0,,19,2007
6,ohio,8661.0,11526.0,,385,2007
6,oklahoma,5249.0,4579.0,,373,2007
6,oregon,5071.0,6751.0,,254,2007
6,pennsylvania,0.0,40076.0,,75,2007
6,rhode_island,347.0,298.0,,72,2007
6,south_carolina,3764.0,2746.0,,116,2007
6,south_dakota,732.0,1880.0,,49,2007
6,tennessee,8957.0,6523.0,,399,2007
6,texas,18556.0,18695.0,,917,2007
6,utah,2234.0,3210.0,,94,2007
6,vermont,481.0,633.0,,23,2007
6,virginia,7376.0,6836.0,,215,2007
6,washington,6233.0,6635.0,,263,2007
6,west_virginia,2634.0,3176.0,,181,2007
6,wisconsin,2803.0,6019.0,,0,2007
6,wyoming,1008.0,1604.0,,52,2007
5,alabama,6806.0,4847.0,,307,2007
5,alaska,1609.0,1951.0,,106,2007
5,arizona,5800.0,4412.0,,257,2007
5,arkansas,2805.0,3315.0,,168,2007
5,california,16798.0,14460.0,,38907,2007
5,colorado,6864.0,7066.0,,3072,2007
5,connecticut,2169.0,1794.0,,33,2007
5,delaware,490.0,542.0,,26,2007
5,florida,19701.0,11298.0,,712,2007
5,georgia,6106.0,4763.0,,248,2007
5,hawaii,0.0,0.0,,0,2007
5,idaho,1613.0,2857.0,,108,2007
5,illinois,5105.0,5224.0,,226,2007
5,indiana,5314.0,5272.0,,233,2007
5,iowa,18.0,1563.0,,3,2007
5,kansas,2936.0,2762.0,,163,2007
5,kentucky,5490.0,5081.0,,400,2007
5,louisiana,5548.0,4173.0,,193,2007
5,maine,1125.0,1687.0,,104,2007
5,maryland,1822.0,2400.0,,8,2007
5,massachusetts,1794.0,1071.0,,53,2007
5,michigan,1971.0,7253.0,,52,2007
5,minnesota,3419.0,5615.0,,137,2007
5,mississippi,3499.0,3184.0,,152,2007
5,missouri,5074.0,7273.0,,150,2007
5,montana,1547.0,3489.0,,143,2007
5,nebraska,0.0,1225.0,,0,2007
5,nevada,2467.0,1779.0,,125,2007
5,new_hampshire,1499.0,1563.0,,3,2007
5,new_jersey,1447.0,1154.0,,45,2007
5,new_mexico,2755.0,2594.0,,128,2007
5,new_york,3239.0,7596.0,,47,2007
5,north_carolina,192.0,6583.0,,78,2007
5,north_dakota,471.0,1609.0,,16,2007
5,ohio,9327.0,11055.0,,428,2007
5,oklahoma,5403.0,4657.0,,392,2007
5,oregon,4653.0,6568.0,,245,2007
5,pennsylvania,0.0,38683.0,,105,2007
5,rhode_island,403.0,326.0,,66,2007
5,south_carolina,3555.0,2549.0,,116,2007
5,south_dakota,761.0,1896.0,,54,2007
5,tennessee,8271.0,5531.0,,338,2007
5,texas,18914.0,18183.0,,997,2007
5,utah,2336.0,3241.0,,94,2007
5,vermont,544.0,778.0,,20,2007
5,virginia,8205.0,6515.0,,236,2007
5,washington,6377.0,6057.0,,238,2007
5,west_virginia,2587.0,3204.0,,181,2007
5,wisconsin,3105.0,6804.0,,3,2007
5,wyoming,910.0,1560.0,,55,2007
4,alabama,7134.0,5365.0,,287,2007
4,alaska,1607.0,2301.0,,103,2007
4,arizona,6761.0,4831.0,,224,2007
4,arkansas,3171.0,3846.0,,190,2007
4,california,16829.0,14586.0,,22538,2007
4,colorado,6956.0,7790.0,,2023,2007
4,connecticut,2447.0,2137.0,,49,2007
4,delaware,551.0,615.0,,34,2007
4,florida,19755.0,10901.0,,669,2007
4,georgia,6455.0,5343.0,,258,2007
4,hawaii,0.0,0.0,,0,2007
4,idaho,1746.0,3170.0,,98,2007
4,illinois,5479.0,6121.0,,321,2007
4,indiana,6040.0,6608.0,,257,2007
4,iowa,22.0,2594.0,,3,2007
4,kansas,3367.0,3743.0,,202,2007
4,kentucky,5906.0,6941.0,,337,2007
4,louisiana,5920.0,4300.0,,210,2007
4,maine,1399.0,2151.0,,87,2007
4,maryland,2059.0,3040.0,,6,2007
4,massachusetts,2026.0,1316.0,,67,2007
4,michigan,2220.0,9885.0,,55,2007
4,minnesota,4365.0,9169.0,,184,2007
4,mississippi,3842.0,3452.0,,146,2007
4,missouri,5239.0,9439.0,,162,2007
4,montana,1692.0,3920.0,,139,2007
4,nebraska,2.0,1576.0,,0,2007
4,nevada,2358.0,1955.0,,127,2007
4,new_hampshire,1730.0,2156.0,,4,2007
4,new_jersey,1411.0,1260.0,,42,2007
4,new_mexico,2741.0,3039.0,,130,2007
4,new_york,3665.0,10252.0,,59,2007
4,north_carolina,206.0,7259.0,,75,2007
4,north_dakota,633.0,2087.0,,32,2007
4,ohio,11287.0,12819.0,,517,2007
4,oklahoma,5906.0,5761.0,,398,2007
4,oregon,5400.0,7923.0,,248,2007
4,pennsylvania,0.0,44995.0,,97,2007
4,rhode_island,432.0,391.0,,77,2007
4,south_carolina,3963.0,2926.0,,119,2007
4,south_dakota,952.0,2358.0,,48,2007
4,tennessee,8611.0,6549.0,,320,2007
4,texas,18442.0,18727.0,,974,2007
4,utah,2612.0,3644.0,,109,2007
4,vermont,612.0,1099.0,,31,2007
4,virginia,8849.0,7696.0,,261,2007
4,washington,6556.0,7098.0,,240,2007
4,west_virginia,2971.0,4246.0,,202,2007
4,wisconsin,4193.0,10879.0,,1,2007
4,wyoming,943.0,1754.0,,66,2007
3,alabama,8378.0,7867.0,,356,2007
3,alaska,1614.0,2068.0,,97,2007
3,arizona,6896.0,5391.0,,310,2007
3,arkansas,3790.0,5122.0,,213,2007
3,california,18728.0,16354.0,,24571,2007
3,colorado,8012.0,9579.0,,2479,2007
3,connecticut,3024.0,2484.0,,69,2007
3,delaware,663.0,726.0,,28,2007
3,florida,21650.0,13835.0,,839,2007
3,georgia,7791.0,8108.0,,354,2007
3,hawaii,0.0,0.0,,0,2007
3,idaho,1946.0,3893.0,,117,2007
3,illinois,6468.0,8451.0,,411,2007
3,indiana,7985.0,9314.0,,278,2007
3,iowa,32.0,3991.0,,2,2007
3,kansas,4833.0,5203.0,,218,2007
3,kentucky,7530.0,8896.0,,482,2007
3,louisiana,7147.0,5953.0,,213,2007
3,maine,1539.0,2411.0,,105,2007
3,maryland,2153.0,3797.0,,10,2007
3,massachusetts,2478.0,1639.0,,56,2007
3,michigan,2603.0,12820.0,,93,2007
3,minnesota,5069.0,10930.0,,193,2007
3,mississippi,4703.0,4999.0,,195,2007
3,missouri,5863.0,12178.0,,221,2007
3,montana,1774.0,4014.0,,151,2007
3,nebraska,0.0,2224.0,,0,2007
3,nevada,3001.0,2316.0,,145,2007
3,new_hampshire,1788.0,2163.0,,7,2007
3,new_jersey,1652.0,1666.0,,49,2007
3,new_mexico,3171.0,3542.0,,135,2007
3,new_york,4058.0,10401.0,,53,2007
3,north_carolina,236.0,9953.0,,108,2007
3,north_dakota,680.0,2130.0,,27,2007
3,ohio,13428.0,15898.0,,645,2007
3,oklahoma,6651.0,7449.0,,472,2007
3,oregon,5962.0,9055.0,,307,2007
3,pennsylvania,0.0,54723.0,,105,2007
3,rhode_island,461.0,451.0,,112,2007
3,south_carolina,4383.0,4483.0,,187,2007
3,south_dakota,1061.0,2881.0,,73,2007
3,tennessee,9883.0,9391.0,,446,2007
3,texas,21289.0,23174.0,,1231,2007
3,utah,2983.0,4394.0,,104,2007
3,vermont,698.0,1211.0,,24,2007
3,virginia,10761.0,9996.0,,318,2007
3,washington,7440.0,8206.0,,329,2007
3,west_virginia,3719.0,5213.0,,211,2007
3,wisconsin,4636.0,15150.0,,0,2007
3,wyoming,1059.0,1936.0,,52,2007
2,alabama,9284.0,8854.0,,393,2007
2,alaska,1401.0,1718.0,,92,2007
2,arizona,7662.0,5981.0,,315,2007
2,arkansas,4565.0,6099.0,,308,2007
2,california,16612.0,15545.0,,18326,2007
2,colorado,7007.0,8656.0,,1312,2007
2,connecticut,2451.0,1999.0,,55,2007
2,delaware,607.0,672.0,,23,2007
2,florida,20935.0,13846.0,,677,2007
2,georgia,8790.0,9102.0,,399,2007
2,hawaii,0.0,0.0,,0,2007
2,idaho,1955.0,3478.0,,119,2007
2,illinois,5761.0,7438.0,,301,2007
2,indiana,6721.0,7720.0,,208,2007
2,iowa,25.0,3221.0,,3,2007
2,kansas,4173.0,4750.0,,215,2007
2,kentucky,8232.0,9362.0,,530,2007
2,louisiana,7019.0,6344.0,,250,2007
2,maine,1148.0,1909.0,,65,2007
2,maryland,2022.0,3789.0,,12,2007
2,massachusetts,1941.0,1302.0,,60,2007
2,michigan,2364.0,10746.0,,72,2007
2,minnesota,3961.0,7430.0,,171,2007
2,mississippi,5506.0,6242.0,,256,2007
2,missouri,5179.0,11560.0,,202,2007
2,montana,1471.0,3084.0,,147,2007
2,nebraska,1.0,1936.0,,0,2007
2,nevada,2556.0,2066.0,,139,2007
2,new_hampshire,1546.0,1779.0,,1,2007
2,new_jersey,1440.0,1421.0,,48,2007
2,new_mexico,3115.0,3683.0,,212,2007
2,new_york,3345.0,9094.0,,50,2007
2,north_carolina,343.0,11268.0,,153,2007
2,north_dakota,677.0,1692.0,,36,2007
2,ohio,11980.0,12876.0,,571,2007
2,oklahoma,6844.0,7614.0,,468,2007
2,oregon,5260.0,7968.0,,323,2007
2,pennsylvania,0.0,43052.0,,95,2007
2,rhode_island,418.0,381.0,,96,2007
2,south_carolina,5428.0,4683.0,,163,2007
2,south_dakota,936.0,2449.0,,60,2007
2,tennessee,11804.0,10234.0,,480,2007
2,texas,21950.0,24176.0,,1343,2007
2,utah,2639.0,4422.0,,126,2007
2,vermont,686.0,1052.0,,33,2007
2,virginia,9190.0,9349.0,,262,2007
2,washington,7219.0,7432.0,,357,2007
2,west_virginia,3417.0,4803.0,,276,2007
2,wisconsin,4385.0,10595.0,,4,2007
2,wyoming,1029.0,1756.0,,73,2007
1,alabama,8823.0,9530.0,,368,2007
1,alaska,1236.0,1324.0,,83,2007
1,arizona,6247.0,5546.0,,247,2007
1,arkansas,3705.0,6022.0,,285,2007
1,california,16192.0,15675.0,,14147,2007
1,colorado,6499.0,8243.0,,513,2007
1,connecticut,2377.0,2227.0,,69,2007
1,delaware,599.0,753.0,,29,2007
1,florida,19482.0,13887.0,,697,2007
1,georgia,7492.0,8789.0,,286,2007
1,hawaii,0.0,0.0,,0,2007
1,idaho,1420.0,2859.0,,117,2007
1,illinois,5198.0,7155.0,,268,2007
1,indiana,6961.0,8305.0,,243,2007
1,iowa,13.0,3088.0,,3,2007
1,kansas,3425.0,4662.0,,203,2007
1,kentucky,7030.0,9046.0,,547,2007
1,louisiana,6834.0,7560.0,,250,2007
1,maine,1196.0,2080.0,,79,2007
1,maryland,1868.0,3451.0,,5,2007
1,massachusetts,1927.0,1489.0,,65,2007
1,michigan,2312.0,10327.0,,66,2007
1,minnesota,3875.0,7140.0,,125,2007
1,mississippi,4441.0,7065.0,,219,2007
1,missouri,4634.0,9835.0,,181,2007
1,montana,1259.0,2634.0,,130,2007
1,nebraska,3.0,1990.0,,1,2007
1,nevada,2395.0,2057.0,,126,2007
1,new_hampshire,1688.0,1928.0,,13,2007
1,new_jersey,1317.0,1534.0,,49,2007
1,new_mexico,2618.0,3372.0,,149,2007
1,new_york,3752.0,9711.0,,51,2007
1,north_carolina,260.0,11175.0,,135,2007
1,north_dakota,581.0,1954.0,,31,2007
1,ohio,11141.0,13703.0,,634,2007
1,oklahoma,4753.0,6433.0,,387,2007
1,oregon,4841.0,6939.0,,257,2007
1,pennsylvania,1.0,45225.0,,112,2007
1,rhode_island,426.0,372.0,,85,2007
1,south_carolina,4503.0,4682.0,,147,2007
1,south_dakota,830.0,2466.0,,56,2007
1,tennessee,10320.0,9792.0,,411,2007
1,texas,19624.0,25320.0,,1262,2007
1,utah,2111.0,4170.0,,93,2007
1,vermont,532.0,734.0,,24,2007
1,virginia,9031.0,10055.0,,247,2007
1,washington,6347.0,6619.0,,287,2007
1,west_virginia,3061.0,4519.0,,247,2007
1,wisconsin,3732.0,8895.0,,4,2007
1,wyoming,836.0,1569.0,,49,2007
12,alabama,10029.0,26008.0,,441,2006
12,alaska,1991.0,2879.0,,81,2006
12,arizona,8353.0,11033.0,,345,2006
12,arkansas,4377.0,15462.0,,230,2006
12,california,16275.0,20903.0,,7842,2006
12,colorado,7652.0,14388.0,,612,2006
12,connecticut,2684.0,3053.0,,67,2006
12,delaware,677.0,1702.0,,28,2006
12,florida,21311.0,27946.0,,778,2006
12,georgia,9468.0,25683.0,,475,2006
12,hawaii,0.0,0.0,,0,2006
12,idaho,2055.0,6662.0,,115,2006
12,illinois,5986.0,12279.0,,341,2006
12,indiana,7138.0,16146.0,,245,2006
12,iowa,34.0,7691.0,,2,2006
12,kansas,4271.0,10401.0,,244,2006
12,kentucky,9337.0,20330.0,,543,2006
12,louisiana,7841.0,21390.0,,311,2006
12,maine,1397.0,3845.0,,102,2006
12,maryland,1319.0,7167.0,,7,2006
12,massachusetts,1974.0,1884.0,,72,2006
12,michigan,2460.0,21246.0,,61,2006
12,minnesota,4246.0,13559.0,,162,2006
12,mississippi,5226.0,20475.0,,280,2006
12,missouri,5278.0,22173.0,,190,2006
12,montana,1946.0,5611.0,,151,2006
12,nebraska,1.0,5151.0,,0,2006
12,nevada,2916.0,4044.0,,175,2006
12,new_hampshire,1794.0,3003.0,,18,2006
12,new_jersey,1367.0,2646.0,,48,2006
12,new_mexico,3193.0,6136.0,,163,2006
12,new_york,3263.0,17617.0,,50,2006
12,north_carolina,297.0,27037.0,,109,2006
12,north_dakota,620.0,2966.0,,16,2006
12,ohio,13640.0,25108.0,,551,2006
12,oklahoma,7004.0,15609.0,,464,2006
12,oregon,5912.0,13698.0,,280,2006
12,pennsylvania,0.0,59214.0,,180,2006
12,rhode_island,396.0,554.0,,104,2006
12,south_carolina,5159.0,12689.0,,195,2006
12,south_dakota,975.0,4718.0,,64,2006
12,tennessee,12069.0,22723.0,,527,2006
12,texas,24939.0,61903.0,,1365,2006
12,utah,3345.0,11500.0,,168,2006
12,vermont,648.0,1525.0,,30,2006
12,virginia,10114.0,20790.0,,325,2006
12,washington,6759.0,12298.0,,261,2006
12,west_virginia,4130.0,11781.0,,258,2006
12,wisconsin,4648.0,14981.0,,3,2006
12,wyoming,1296.0,3415.0,,69,2006
11,alabama,6915.0,17468.0,,409,2006
11,alaska,1310.0,2011.0,,79,2006
11,arizona,5504.0,6900.0,,265,2006
11,arkansas,2921.0,13227.0,,247,2006
11,california,14872.0,18247.0,,2150,2006
11,colorado,6956.0,11631.0,,510,2006
11,connecticut,2154.0,2819.0,,60,2006
11,delaware,532.0,1452.0,,13,2006
11,florida,18006.0,20716.0,,709,2006
11,georgia,5846.0,15499.0,,299,2006
11,hawaii,0.0,0.0,,0,2006
11,idaho,1412.0,4181.0,,98,2006
11,illinois,4948.0,11771.0,,342,2006
11,indiana,6058.0,14668.0,,240,2006
11,iowa,20.0,7141.0,,5,2006
11,kansas,3013.0,8225.0,,202,2006
11,kentucky,5989.0,15104.0,,499,2006
11,louisiana,5276.0,15132.0,,240,2006
11,maine,1112.0,3832.0,,77,2006
11,maryland,1439.0,6894.0,,6,2006
11,massachusetts,1701.0,2010.0,,71,2006
11,michigan,1915.0,21089.0,,59,2006
11,minnesota,2777.0,12690.0,,117,2006
11,mississippi,3551.0,17282.0,,246,2006
11,missouri,3864.0,16706.0,,201,2006
11,montana,1104.0,3852.0,,106,2006
11,nebraska,2.0,4555.0,,0,2006
11,nevada,2128.0,2736.0,,111,2006
11,new_hampshire,1568.0,2810.0,,16,2006
11,new_jersey,1239.0,2545.0,,39,2006
11,new_mexico,2390.0,3921.0,,160,2006
11,new_york,2968.0,16692.0,,42,2006
11,north_carolina,216.0,18925.0,,118,2006
11,north_dakota,462.0,3205.0,,23,2006
